my_util	opp_util1	opp_util2	social	nash	agreement	step
0.4425	0.4175	0.79	1.65	0.1459475625	{'Signing bonus': '2%', 'Job assignment': 'Division D', 'Moving expense coverage': '90%', 'Insurance coverage': '80%', 'Salary': '$38,000'}	23
0.7324999999999999	0.4175	0.644	1.794	0.19694727499999998	{'Signing bonus': '10%', 'Job assignment': 'Division E', 'Moving expense coverage': '80%', 'Insurance coverage': '100%', 'Salary': '$34,000'}	36
0.4425	0.4175	0.79	1.65	0.1459475625	{'Signing bonus': '2%', 'Job assignment': 'Division D', 'Moving expense coverage': '90%', 'Insurance coverage': '80%', 'Salary': '$38,000'}	23
0.6900000000000001	0.4	0.6329999999999999	1.7229999999999999	0.17470799999999997	{'Signing bonus': '10%', 'Job assignment': 'Division E', 'Moving expense coverage': '70%', 'Insurance coverage': '80%', 'Salary': '$36,000'}	38
0.555	0.555	0.821	1.931	0.25288852500000003	{'Signing bonus': '6%', 'Job assignment': 'Division C', 'Moving expense coverage': '90%', 'Insurance coverage': '20%', 'Salary': '$36,000'}	21
0.875	0.245	0.866	1.9860000000000002	0.18564874999999997	{'Signing bonus': '10%', 'Job assignment': 'Division C', 'Moving expense coverage': '100%', 'Insurance coverage': '100%', 'Salary': '$36,000'}	27
0.4425	0.4175	0.79	1.65	0.1459475625	{'Signing bonus': '2%', 'Job assignment': 'Division D', 'Moving expense coverage': '90%', 'Insurance coverage': '80%', 'Salary': '$38,000'}	23
0.5325	0.47250000000000003	0.7935	1.7984999999999998	0.199649559375	{'Signing bonus': '8%', 'Job assignment': 'Division C', 'Moving expense coverage': '70%', 'Insurance coverage': '60%', 'Salary': '$36,000'}	21
0.5599999999999999	0.56	0.8215000000000001	1.9415000000000002	0.25762240000000003	{'Signing bonus': '8%', 'Job assignment': 'Division C', 'Moving expense coverage': '80%', 'Insurance coverage': '60%', 'Salary': '$34,000'}	20
0.47500000000000003	0.475	0.671	1.621	0.151394375	{'Signing bonus': '4%', 'Job assignment': 'Division B', 'Moving expense coverage': '90%', 'Insurance coverage': '20%', 'Salary': '$38,000'}	36
0.4375	0.4975	0.7110000000000001	1.6460000000000001	0.15475359375	{'Signing bonus': '6%', 'Job assignment': 'Division D', 'Moving expense coverage': '70%', 'Insurance coverage': '100%', 'Salary': '$34,000'}	30
0.4425	0.4175	0.79	1.65	0.1459475625	{'Signing bonus': '2%', 'Job assignment': 'Division D', 'Moving expense coverage': '90%', 'Insurance coverage': '80%', 'Salary': '$38,000'}	23
0.4425	0.4175	0.79	1.65	0.1459475625	{'Signing bonus': '2%', 'Job assignment': 'Division D', 'Moving expense coverage': '90%', 'Insurance coverage': '80%', 'Salary': '$38,000'}	23
